L o s s
2.29092334387
1.02021865337
0.622269024216
0.435507515014
0.316337336371
0.259004446692
0.194470109169
0.158475710379
0.141665861758
0.110246223048
0.0871991769844
0.0705199742115
0.0677308470098
0.0487910380986
0.0435301384083
0.0354002895469
0.0245886705229
0.0240216464238
0.0192416027302
0.0226667490384
0.0116423993502
0.0120866531062
0.0113881621467
0.0113474008223
0.0118086082841
0.0110924226817
0.00911346528913
0.0103541677455
0.00687434880282
0.00950266119189
0.00770276997777
0.00767690465469
0.00715956052053
0.00706410846052
0.00667979496885
0.00568121922241
0.00708120215404
0.00621835145686
0.00682207880076
0.00686918802596
0.00587691353184
0.00627703434147
0.00586844720654
0.00574484290758
0.00683616703929
0.00471066664066
0.00547745044724
0.005075237384
0.00430051666216
0.00691325704992
0.00419498078415
0.00444863458488
0.00470558245237
0.00448830940659
0.00529334043433
0.003611432959
0.00485914066321
0.00387320107566
0.0045500971746
0.00399323177163
0.00422413451203
0.00580219593319
0.00409282105494
0.00427809795415
0.00470190250735
0.00430791744386
0.00439268750834
0.00407819421799
0.0031978004923
0.00361371829268
0.00480547379629
0.00397180172108
0.00596852334857
0.00386313064163
0.00255030933174
0.00380834707438
0.00392043015825
0.00417593459906
0.00286398475433
0.00296616250485
0.00321525806248
0.00363757205055
0.0036521582557
0.00340539960364
0.00368536632844
0.00332318871846
0.00386407913767
0.00313993291357
0.00361260196524
0.00345310569676
0.00298073510326
0.00402886511098
0.00440155346911
0.00389296785352
0.00186767028627
0.00360827288826
0.00367708375789
0.00293524785685
0.00324239433161
0.0036729863411
