L o s s
2.36775991806
1.19695520926
0.760938045542
0.528169553042
0.37551290837
0.273533773321
0.205907123741
0.163808030923
0.123005295537
0.0974380915829
0.0777116327747
0.0650337109352
0.052023812164
0.0514354481745
0.0382137426026
0.0333284635993
0.0199446266132
0.0231301163653
0.0178256565318
0.0138017273033
0.0106549290243
0.0110541591611
0.0102225013453
0.00873869269073
0.00833468139513
0.00794101575901
0.00661251624909
0.00728732115008
0.0069881113844
0.00720048511383
0.0067842909163
0.00710668196896
0.00558694053562
0.00641345445682
0.0069531674195
0.00481204074329
0.00562090827541
0.00450614799416
0.00509325253642
0.00625457568418
0.00517520979323
0.00499494166406
0.0055351809471
0.00493879702217
0.00457788546091
0.00513297096482
0.00459628684255
0.00456723845617
0.00430726619441
0.00491699194026
0.00420172980728
0.00424557176499
0.00379099780607
0.00456176029017
0.00431407958702
0.0042617655094
0.00469849894148
0.00412960426003
0.00529907599964
0.00359476081775
0.00378758258783
0.00364941919453
0.00408496568218
0.0039267077137
0.00254289128819
0.00343716781404
0.00442465394522
0.00386251527023
0.00385016150201
0.00350889670336
0.00483623539468
0.00349279604162
0.0046524861602
0.0033801169132
0.00349191398488
0.0037626232596
0.00336455648828
0.00315201535424
0.00479028592813
0.00215601796697
0.00325036041723
0.00356626468926
0.00378356413196
0.00401702780557
0.00282066170594
0.00364002030702
0.00313294392429
0.00277188768365
0.0032420918508
0.00267559258012
0.00161827502012
0.00473669121725
0.00286438935672
0.00315752887799
0.00336926277024
0.00167540052543
0.00323803693405
0.00434769613564
0.0026308736523
0.00305507899821
